N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
5,per_tile_varying,0.0,0.2,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.0,0.3,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.0,0.5,0.0004494273744057864,16.77790973053827,0.9906252026557922
5,per_tile_varying,0.15,0.0,0.0003027729981113225,18.49333353288214,0.993241548538208
5,per_tile_varying,0.15,0.1,0.00029911851743236184,18.546071950209434,0.9932328462600708
5,per_tile_varying,0.15,0.2,0.0002974677481688559,18.570106087535887,0.9931939840316772
5,per_tile_varying,0.15,0.3,0.0002980693243443966,18.561332114784147,0.9931123852729797
5,per_tile_varying,0.15,0.5,0.00030588911613449454,18.448864700188214,0.9928449392318726
5,per_tile_varying,0.3,0.0,0.00027753188624046743,18.871376072506862,0.9934977293014526
5,per_tile_varying,0.3,0.1,0.00029466074192896485,18.611282165804887,0.9931203722953796
5,per_tile_varying,0.3,0.2,0.0003240189398638904,18.198800978675887,0.9925590753555298
